,movie_id,actor_id,role
3266,663,2105,Dr. Dave Bowman
3267,663,2106,Dr. Frank Poole
3268,663,2107,Dr. Heywood R. Floyd
3269,663,2108,Moon-Watcher
3270,663,2109,Dr. Andrei Smyslov
3271,664,2110,Margo
3272,664,2111,Eve
3273,664,2112,Addison DeWitt
3274,664,2113,Karen
3275,664,2114,Bill Simpson
3276,665,2119,Miriam Aarons
3277,665,2118,The Countess De Lave 
3278,665,2117,Mrs. Howard Fowler 
3279,665,2115,Mrs. Stephen Haines 
3280,665,2116,Crystal Allen
3281,666,2120,Maxim de Winter
3282,666,2121,Mrs. de Winter
3283,666,2112,Jack Favell
3284,666,2122,Mrs. Danvers
3285,666,2123,Major Giles Lacy
3286,667,2124,John Jones
3287,667,2125,Carol Fisher
3288,667,2126,Stephen Fisher
3289,667,2112,Scott ffolliott
3290,667,2127,Van Meer
3291,668,2129,Mme. Sebastian
3292,668,2059,Alexander Sebastian
3293,668,2128,Paul Prescott
3294,668,2004,Devlin
3295,668,2001,Alicia Huberman
3296,669,2001,Dr. Constance Petersen
3297,669,2071,John Ballantyne
3298,669,2130,Dr. Alexander Brulov
3299,669,2049,Dr. Murchison
3300,669,2131,Mary Carmichael
3301,670,2004,Nickie Ferrante
3302,670,2132,Terry McKay
3303,670,2133,Kenneth Bradley
3304,670,2134,Lois Clark
3305,670,2135,Grandmother Janou
3306,671,1893,Bertani
3307,671,2070,H.H. Hughson
3308,671,2004,John Robie
3309,671,2030,Frances Stevens
3310,671,2048,Jessie Stevens
3311,672,2136,Stanley T. Banks
3312,672,2137,Ellie Banks
3313,672,2138,Kay Banks
3314,672,2139,Buckley Dunstan
3315,672,2140,Doris Dunstan
3316,673,2142,Lily Marton
3317,673,2014,Lester Marton
3318,673,2143,Jeffrey Cordova
3319,673,2018,Tony Hunter
3320,673,2141,Gabrielle Gerard
3321,674,2144,Ninotchka
3322,674,2145,Leon
3323,674,2146,Swana
3324,674,2147,Razinin
3325,674,2148,Iranoff
3326,675,2151,Michel
3327,675,2000,Frank Flannagan
3328,675,2017,Ariane Chavasse
3329,675,2149,Claude Chavasse
3330,675,2150,Monsieur X
3331,676,1621,Liane dExelmans
3332,676,2153,Madame Alvarez
3333,676,2152,Gaston Lachaille
3334,676,2149,Honoré Lachaille
3335,676,2013,Gigi
3336,677,2065,Jimmy Broadbent
3337,677,2154,Sheila Broadbent
3338,677,2155,David Parkson
3339,677,2156,Jane Broadbent
3340,677,1579,Mabel Claremont
3341,678,2059,Prince John
3342,678,2158,Sir Guy of Gisbourne
3343,678,2159,Will Scarlett
3344,678,1823,Robin Hood
3345,678,2157,Maid Marian
3346,679,2160,Diego
3347,679,2161,Lolita Quintero
3348,679,2158,Capt. Esteban Pasquale
3349,679,2162,Inez Quintero
3350,679,2163,Fray Felipe
3351,680,2164,Laura Hunt
3352,680,2165,Det. Lt. Mark McPherson
3353,680,2166,Waldo Lydecker
3354,680,2167,Shelby Carpenter
3355,680,2122,Ann Treadwell
3356,681,2168,Martha Huggins
3357,681,2112,Miles Fairley
3358,681,2169,Anna Muir as an Adult
3359,681,2164,Lucy Muir
3360,681,2065,Capt. Daniel Gregg
3361,682,2170,Robert Conway
3362,682,2171,Sondra
3363,682,2044,Lovett
3364,682,2007,George Conway
3365,682,2089,Barnard
3366,683,2018,Jerry Travers
3367,683,2042,Dale Tremont
3368,683,2044,Horace Hardwick
3369,683,2045,Alberto Beddini
3370,683,2172,Bates
3371,684,2177,Rawitch
3372,684,2176,Greenberg
3373,684,2175,Lieutenant Stanislav Sobinski
3374,684,2173,Maria Tura
3375,684,2174,Joseph Tura
3376,685,2178,Godfrey
3377,685,2173,Irene Bullock
3378,685,2043,Angelica Bullock
3379,685,2179,Cornelia Bullock
3380,685,2163,Alexander Bullock
3381,686,2138,Leslie Benedict
3382,686,2180,Jordan Bick Benedict Jr.
3383,686,2181,Jett Rink
3384,686,2182,Luz Benedict II
3385,686,2183,Vashti Snythe
3386,687,2186,Aron Trask
3387,687,2185,Sam - the Sheriff
3388,687,1644,Abra
3389,687,2181,Cal Trask
3390,687,2184,Adam Trask
3391,688,2178,Nick
3392,688,2187,Nora
3393,688,2188,Dorothy
3394,688,2189,Guild
3395,688,2190,Mimi
3396,689,2004,Walter Burns
3397,689,2117,Hildy Johnson
3398,689,1585,Bruce Baldwin
3399,689,2191,Sheriff Hartwell
3400,689,2192,Murphy
3401,690,2197,Reform Club Member
3402,690,2196,Ralph - Bank of England Governor
3403,690,2193,Phileas Fogg
3404,690,2194,Passepartout
3405,690,2195,Andrew Stuart
3406,691,2005,George Bailey
3407,691,2198,Mary Hatch
3408,691,2199,Mr. Potter
3409,691,2089,Uncle Billy
3410,691,2200,Clarence
3411,692,2202,Jim Taylor
3412,692,2059,Senator Joseph Paine
3413,692,2203,Governor Hopper
3414,692,2005,Jefferson Smith
3415,692,2201,Saunders
3416,693,2206,Mr. Gogarty
3417,693,2205,Slocum
3418,693,897,Susan Vance
3419,693,2004,David Huxley
3420,693,2204,Major Applegate
3421,694,2004,Roger Adams
3422,694,2207,Julie Gardiner
3423,694,2208,Miss Oliver
3424,694,2209,Applejack
3425,694,2210,Dotty
3426,695,2212,Dr. Matt Higgins
3427,695,2213,Albert
3428,695,2211,Eddie Kagle
3429,695,2111,Barbara Foster
3430,695,2059,Nick
3431,696,2214,Ceddie
3432,696,2215,Dearest
3433,696,2216,The Earl of Dorincourt
3434,696,2203,Mr. Hobbs
3435,696,2217,Havisham
3436,697,2218,Georgi
3437,697,2219,Yakov
3438,697,2220,Leza
3439,697,2221,Maria
3440,697,2191,The Mayor
3441,698,2225,Laredo Stevens
3442,698,2226,Mrs. Worth
3443,698,2224,Marshal Wistful McClintock
3444,698,2222,Quirt Evans
3445,698,2223,Penelope Worth
3446,699,2227,Richard Hannay
3447,699,2228,Pamela
3448,699,2229,Annabella Smith
3449,699,2230,Professor Jordan
3450,699,2231,Crofters Wife
3451,700,2234,Pfc. Windy Craven
3452,700,2233,Pvt. Jake Friedman
3453,700,1248,Sgt. Ward
3454,700,2165,Sgt. Bill Tyne
3455,700,2232,Pvt. Rivera
3456,701,2235,Ben
3457,701,2236,Barbra
3458,701,2237,Harry Cooper
3459,701,2238,Helen Cooper
3460,701,2239,Tom
3461,702,2057,Charlie Allnutt
3462,702,897,Rose Sayer
3463,702,2196,The Brother
3464,702,2240,Captain of Louisa
3465,702,2241,First Officer
3466,703,2196,Peterson
3467,703,2243,Maria Dannreuther
3468,703,2063,Julius OHara
3469,703,2057,Billy Dannreuther
3470,703,2242,Gwendolen Chelm
3471,704,2138,Maggie
3472,704,927,Brick
3473,704,2185,Big Daddy
3474,704,2244,Gooper
3475,704,2122,Big Mama
3476,705,2000,Long John Willoughby
3477,705,2245,Ann Mitchell
3478,705,2202,D.B. Norton
3479,705,2246,The Colonel
3480,705,2247,Mrs. Mitchell
3481,706,2251,Priest
3482,706,2250,Ferguson
3483,706,2249,Rinaldi
3484,706,2000,Frederic
3485,706,2248,Catherine
3486,707,1952,Inspector Ng
3487,707,2252,Inspector Carrie Morris
3488,707,2253,Strepsil
3489,707,2254,Aspirin
3490,707,2255,Panadol
3491,708,286,Vusi Madlazi
3492,708,2256,Karen
3493,708,2257,Young Vusi
3494,708,2258,Interrogation Policeman
3495,708,2259,Heavy Policeman
3496,709,2262,Alan Benson
3497,709,2261,Millie Owens
3498,709,2026,Madge Owens
3499,709,2260,Flo Owens
3500,709,1586,Hal Carter
3501,710,2263,Josh
3502,710,2264,Gina
3503,710,2265,Lori - Phils Wife
3504,710,1654,Kathryn
3505,710,1185,Cynthia
3506,711,1254,David Alden
3507,711,801,Susan Barnes
3508,711,2266,Barry Strickland
3509,711,792,Thomas Alden
3510,711,1428,Amy Alden
3511,712,198,Denise Waverly
3512,712,558,Joel Millner
3513,712,2267,Dress Saleswoman
3514,712,2268,Mrs. Buxton
3515,712,2269,Singing Contestant
3516,713,41,Alain Moreau
3517,713,688,Alex
3518,713,966,Sebastien
3519,713,2270,Ivan Dzasokhov
3520,713,2271,Agent Pellman
3521,714,1116,Joe OReilly
3522,714,375,Kitty Kiernan
3523,714,2272,British Officer
3524,714,438,Michael Collins
3525,714,887,Harry Boland
3526,715,467,Josie Potenza
3527,715,298,Tony Potenza
3528,715,1162,Cole Wilson
3529,715,2273,Jake Golden
3530,715,2274,Detective Ron Lewis
3531,716,2275,Primo
3532,716,609,Secondo
3533,716,2276,Cristiano
3534,716,2277,Man in Restaurant
3535,716,2278,Woman in Restaurant
3536,717,1124,Doyle
3537,717,334,Hickey
3538,717,2279,Joe Monday
3539,717,142,John Smith
3540,717,498,Sheriff Ed Galt
3541,718,923,Joe
3542,718,1346,Betty
3543,718,2280,Nick
3544,718,2281,Amy
3545,718,2282,Danny
3546,719,1054,Stony
3547,719,2283,Cleo
3548,719,2284,Frankie
3549,719,2285,Tisean
3550,719,2286,Detective Strode
3551,720,1411,Allan Hopper
3552,720,2287,Helga Svelgen
3553,720,400,Dosmo Pizzo
3554,720,792,Alvin Strayer
3555,720,1780,Becky Foxx
3556,721,524,Dr. Guy Luthan
3557,721,97,Dr. Lawrence Myrick
3558,721,457,Jodie Trammel
3559,721,321,FBI Agent Frank Hare
3560,721,337,Det. Bob Burke
3561,722,2288,Mr. Smith
3562,722,91,Frank Deverell
3563,722,2289,Donald Cunningham
3564,722,711,Lt. Jack Cole
3565,722,264,Det. Jim Campbell
3566,723,1226,Gordon Bombay
3567,723,2290,Coach Orion
3568,723,2291,Dean Buckley
3569,723,2292,Casey
3570,723,2293,Charlie
3571,724,541,Adam Hall
3572,724,97,Sam Cayhall
3573,724,363,Lee Cayhall Bowen
3574,724,158,E. Garner Goodman
3575,724,43,Rollie Wedge
3576,725,2297,Amos Tucker
3577,725,2296,Theodore Ogelvie
3578,725,2298,Col. T.R. Clydesdale
3579,725,2294,Russel Donavan
3580,725,2295,Magnolia Dusty Clydesdale
3581,726,2299,Davy Crockett
3582,726,2024,George Russel
3583,726,2300,Gen.
3584,726,2301,Thimblerig
3585,726,2302,Maj. Tobias Norton
3586,727,2072,Jason
3587,727,2303,Aristotle Bolt
3588,727,1990,Deranian
3589,727,2304,Tia
3590,727,2305,Tony
3591,728,2310,Havershaw
3592,728,2309,Tennessee Steinmetz
3593,728,2308,Peter Thorndyke
3594,728,2306,Jim Douglas
3595,728,2307,Carole Bennett
3596,729,2248,Mrs. Steinmetz
3597,729,2311,Willoughby Whitfield
3598,729,2312,Nicole
3599,729,2313,Mr. Judson
3600,729,1814,Alonzo Hawk
3601,730,2314,Katie Coates
3602,730,2299,Jim Coates
3603,730,2315,Travis Coates
3604,730,2316,Bud Searcy
3605,730,2317,Burn Sanderson
3606,731,2321,Verbena
3607,731,2204,Charles McKendrick
3608,731,2320,Mitch Evers
3609,731,2319,Maggie McKendrick
3610,731,2318,Susan Evers
3611,732,2322,Aunt Polly
3612,732,2318,Pollyanna
3613,732,2323,Dr. Edmond Chilton
3614,732,2324,Reverend Paul Ford
3615,732,2099,Nancy Furman
3616,733,2326,Desk Sergeant
3617,733,2325,Mollys Father
3618,733,2327,Jamie Seaver
3619,733,54,Chance
3620,733,253,Sassy
3621,734,2051,Wilson Daniels
3622,734,2011,Freeda Daniels
3623,734,2315,Wilby Daniels
3624,734,2328,Allison DAllessio
3625,734,2329,Buzz Miller
3626,735,2330,Father Robinson
3627,735,2314,Mother Robinson
3628,735,2331,Fritz Robinson
3629,735,2332,Roberta
3630,735,2333,Kuala - Pirate Chief
3631,736,2335,Gregory Benson
3632,736,2334,Ingrid Randall
3633,736,2336,Dan
3634,736,2318,Patti Randall
3635,736,2306,Zeke Kelso
3636,737,2337,Ned Land
3637,737,2047,Captain Nemo
3638,737,1825,Prof. Pierre Aronnax
3639,737,2063,Conseil
3640,737,2338,First Mate of the Nautilus
3641,738,550,Irv
3642,738,345,Derice Bannock
3643,738,1732,Sanka Coffie
3644,738,2339,Junior Bevil
3645,738,2340,Yul Brenner
3646,739,2342,Hank Murphy
3647,739,335,Al - the Boss Angel
3648,739,2341,Mel Clark
3649,739,1731,George Knox
3650,739,1496,Maggie Nelson
3651,740,2343,The Brazilian Girl
3652,740,2344,Mexico Girl
3653,740,2345,Mexico Girl
3654,740,1622,Prof. Holloway
3655,740,2346,Donald Duck
3656,741,2347,Wart
3657,741,2348,Sir Ector
3658,741,2349,Merlin
3659,741,2350,Archimedes
3660,741,2351,Little Girl Squirrel
3661,742,525,Sheriff of Nottingham
3662,742,310,Will Scarlett
3663,742,703,Marian
3664,742,204,Azeem
3665,742,723,Robin of Locksley
3666,743,2352,Mary Poppins
3667,743,2353,Bert
3668,743,2308,Mr. George W. Banks
3669,743,1443,Mrs. Winnifred Banks
3670,743,2354,Ellen - Maid
3671,744,1583,Clown
3672,744,2356,The Ringmaster
3673,744,2357,Crows
3674,744,1622,Mr. Stork
3675,744,2355,Timothy Q. Mouse
3676,745,2358,Pete
3677,745,2359,Nora
3678,745,2360,Dr. Terminus
3679,745,2361,Lampie
3680,745,2362,Hoagy
3681,746,1579,Miss Price
3682,746,2308,Emelius
3683,746,2335,Mr. Jelk
3684,746,2363,Bookman
3685,746,2364,Col. Heller
3686,747,1622,Cheshire Cat
3687,747,2367,Caterpillar
3688,747,2368,March Hare
3689,747,2365,Alice
3690,747,2366,Mad Hatter
3691,748,2361,Tod
3692,748,1010,Copper
3693,748,2369,Big Mama
3694,748,2370,Amos Slade
3695,748,2371,Vixey
3696,749,1680,Vanessa Lutz
3697,749,254,Bob Wolverton
3698,749,1201,Chopper
3699,749,2372,Cop #1
3700,749,2373,Cop #2
3701,750,2375,Mother Abbess
3702,750,2367,Max Detweiler
3703,750,2374,The Baroness
3704,750,2352,Maria
3705,750,789,Captain Von Trapp
3706,751,142,John McClane
3707,751,525,Hans Gruber
3708,751,1184,Holly Gennaro McClane
3709,751,2376,Sgt. Al Powell
3710,751,2377,Dwayne T. Robinson
3711,752,2378,Jobe Smith
3712,752,46,Dr. Lawrence Angelo
3713,752,2379,Marnie Burke
3714,752,2380,Sebastian Timms
3715,752,2381,Terry McKeen
3716,753,210,Stevie
3717,753,1545,Chief Inspector Heat
3718,753,471,Winnie
3719,753,1520,Ossipon
3720,753,62,Verloc
3721,754,2382,Maurice
3722,754,2383,Cynthia
3723,754,2384,Monica
3724,754,2385,Roxanne
3725,754,2386,Hortense
3726,755,2387,Guy Patterson
3727,755,2287,Tina
3728,755,580,Jimmy
3729,755,1,Mr. White
3730,755,1840,Faye Dolan
3731,756,1080,David Lewis
3732,756,137,Gillian Lewis
3733,756,872,Rachel Lewis
3734,756,2388,Cindy Bayles
3735,756,1015,Kevin Dollof
3736,757,2389,Jamie Gangel
3737,757,2390,Sandra Gangel
3738,757,2391,Ste Pearce
3739,757,2392,Leah Russell
3740,757,2393,Tony
3741,758,2395,Timothy
3742,758,2394,Caitlin
3743,758,2396,Hal
3744,758,69,Samantha Caine 
3745,758,575,Mitch Henessey
3746,759,51,Charles Remington
3747,759,28,Col. John Henry Patterson
3748,759,80,Robert Beaumont
3749,759,2397,Samuel
3750,759,2398,Dr. David Hawthorne
3751,760,26,
3752,760,325,
3753,760,205,
3754,760,2399,
3755,760,2400,
3756,761,914,Rob
3757,761,2402,Bill
3758,761,1616,Connie
3759,761,571,Tommy
3760,761,2401,Mike
3761,762,2403,Pam Anderson
3762,762,1214,Chris Anderson
3763,762,1246,Agent Parker
3764,762,2404,Mike Anderson
3765,762,2405,Darren
3766,763,2406,Jeremiah
3767,763,173,George
3768,763,2407,Flip
3769,763,2408,Rick
3770,764,2409,Vice President Saxon
3771,764,1562,Amanda Givens
3772,764,514,The Agent
3773,764,1340,Bobby Bishop
3774,764,779,Jacob Conrad
3775,765,1020,Jude Fawley
3776,765,78,Sue Bridehead
3777,765,586,Phillotson
3778,765,1096,Arabella
3779,765,2410,Aunt Drusilla
3780,766,630,Skylar
3781,766,222,Joe
3782,766,1902,Steffi
3783,766,375,Von
3784,766,1642,Holden
3785,767,2412,Attractive Girl
3786,767,2411,Mercutio
3787,767,709,Tybalt
3788,767,519,Romeo
3789,767,872,Juliet
3790,768,2413,Trent
3791,768,2414,Lorraine
3792,768,1463,Mike
3793,768,2415,Rob
3794,768,2416,Sue
3795,769,2417,Tommy
3796,769,144,Michael
3797,769,1321,Shakes
3798,769,27,Father Bobby
3799,769,61,Nokes
3800,770,180,Homeless John
3801,770,2286,Danny Cohen
3802,770,2418,John
3803,770,2419,Donner
3804,770,2420,Santa Claus
3805,771,1558,Aladdin
3806,771,6,Genie
3807,771,2421,Cassim
3808,771,2422,Sultan
3809,771,64,Razoul
3810,772,2423,Arthur Miller
3811,772,2044,Jeffrey Baird
3812,772,2172,Cecil Flintridge
3813,772,2018,Peter P. Peters aka Petrov
3814,772,2042,Linda Keene
3815,773,2424,Finlay
3816,773,2425,Keeley
3817,773,1588,Montgomery
3818,773,2426,Ginny
3819,773,2427,The Man
3820,774,2431,Jules Amthor
3821,774,2428,Philip Marlowe
3822,774,2429,Helen Grayle
3823,774,2430,Ann Grayle
3824,774,2432,Joe Moose Malloy
3825,775,2435,Mr. Salt
3826,775,2436,Veruca Salt
3827,775,2434,Charlie
3828,775,2370,Grandpa Joe
3829,775,2433,Willy Wonka
3830,776,2132,Miss Giddens
3831,776,2437,Peter Quint
3832,776,2438,Mrs. Grose
3833,776,2439,The Uncle
3834,776,2440,Miles
3835,777,222,Miles Monroe
3836,777,22,Luna Schlosser
3837,777,2441,Erno Windt
3838,777,2442,Dr. Melik
3839,777,2443,Dr. Tryon
3840,778,2447,Esposito
3841,778,2446,Yolanda
3842,778,2445,General Emilio M. Vargas
3843,778,2444,Nancy
3844,778,222,Fielding Mellish
3845,779,1002,Archie Leach
3846,779,1189,Wanda Gershwitz
3847,779,806,Otto
3848,779,2448,Ken Pile
3849,779,2449,Wendy Leach
3850,780,2450,Wise Man #2
3851,780,1002,Wise Man #1
3852,780,2448,Wise Man #3
3853,780,2451,Man Even Further Forward
3854,780,557,Mr. Cheeky
3855,781,2453,Squash Bernstein
3856,781,1281,Norma Cassady
3857,781,2352,Victoria Grant
3858,781,1163,King Marchand
3859,781,2452,Carole Toddy Todd
3860,782,499,Bill McKay
3861,782,1090,Marvin Lucas
3862,782,2145,John J. McKay
3863,782,2454,Senator Crocker Jarmon
3864,782,2455,Klein
3865,783,971,Maximilian Meen
3866,783,12,Professor Fate
3867,783,1814,Hezekiah Sturdy
3868,783,1547,The Great Leslie
3869,783,2456,Maggie Dubois
3870,784,896,Clyde Barrow
3871,784,363,Bonnie Parker
3872,784,2457,C.W. Moss
3873,784,97,Buck Barrow
3874,784,2458,Blanche
3875,785,2136,The Old Man
3876,785,2459,The Boy
3877,785,2460,The Cafe Owner
3878,785,2461,Gambler
3879,785,2462,Gambler
3880,786,2464,Charles Swann
3881,786,2070,Chief Inspector Hubbard
3882,786,2030,Margot Wendice
3883,786,2303,Tony Wendice
3884,786,2463,Mark Halliday
3885,787,702,Johnny Castle
3886,787,2465,Baby Houseman
3887,787,2466,Jake Houseman
3888,787,2467,Penny Johnson
3889,787,2468,Max Kellerman
3890,788,571,Mr. Pink
3891,788,587,Mr. Blonde
3892,788,2469,Nice Guy Eddie
3893,788,290,Mr. White
3894,788,82,Mr. Orange
3895,789,1340,Chris
3896,789,1488,Sgt. Barnes
3897,789,1065,Sgt. Elias
3898,789,180,King
3899,789,690,Big Harold
3900,790,2472,Gwen Saunders
3901,790,2470,Larry Wilson
3902,790,2471,Richard Parker
3903,790,2473,Bernie Lomax
3904,791,2474,Lieutenant Walker
3905,791,724,Dr. Beth Garner
3906,791,138,Gus Moran
3907,791,74,Catherine Tramell
3908,791,51,Detective Nick Curran
3909,792,28,Jim Morrison
3910,792,188,Pamela Courson
3911,792,678,Ray Manzarek
3912,792,1034,Robby Krieger
3913,792,1416,John Densmore
3914,793,1066,Jude
3915,793,690,Jody
3916,793,1311,Maguire
3917,793,2475,Fergus
3918,793,1012,Dil
3919,794,26,Ricky Roma
3920,794,12,Shelley Levene
3921,794,325,Blake
3922,794,462,George Aaronow
3923,794,68,Dave Moss
3924,795,2477,Larry
3925,795,416,Sophie
3926,795,806,Nathan
3927,795,58,Stingo
3928,795,2476,Yetta
3929,796,409,Keys
3930,796,2478,Mary
3931,796,888,Elliott
3932,796,630,Gertie
3933,796,2479,Michael
3934,797,2483,Fred
3935,797,2482,Tiny Tim
3936,797,2481,Mrs. Cratchit
3937,797,2191,Bob Cratchit
3938,797,2480,Ebenezer Scrooge
3939,798,856,Cole Trickle
3940,798,194,Dr. Claire Lewicki
3941,798,674,Harry Hogge
3942,798,1170,Tim Daland
3943,798,1148,Russ Wheeler
3944,799,856,Maverick
3945,799,853,Merlin
3946,799,2484,Charlie
3947,799,28,Ice
3948,799,2485,Goose
3949,800,2210,Mrs. Carol Stark
3950,800,2487,Frank Stark
3951,800,2456,Judy
3952,800,2181,Jim Stark
3953,800,2486,John Plato Crawford
3954,801,2088,Blanche
3955,801,776,Stanley
3956,801,2488,Stella
3957,801,2324,Mitch
3958,801,2489,Steve
3959,802,2493,Donald Atkins
3960,802,1049,Grace Rhodes
3961,802,2490,Margaret Rhodes
3962,802,2491,June Rhodes
3963,802,2492,James Rhodes
3964,803,2494,Récitant
3965,803,246,Narrator 
3966,804,336,Sid Dunleavy
3967,804,2495,Russell Pataki
3968,804,1083,Jerry
3969,804,2496,Ed the Cop
3970,805,755,Laurel Ayres
3971,805,503,Sally Dugan
3972,805,2497,Donald Fallon
3973,805,1651,Frank Peterson
3974,805,1387,Camille Scott
3975,806,2495,Johnny
3976,806,537,Jean
3977,806,846,Clara
3978,806,334,Ray
3979,806,2469,Chez
3980,807,93,Larry Flynt
3981,807,2498,Althea Leasure Flynt
3982,807,1642,Alan Isaacman
3983,807,2499,Jimmy Flynt
3984,807,2500,Ruth Carter Stapleton
3985,808,897,Ethel Thayer
3986,808,2501,Norman Thayer Jr.
3987,808,1714,Chelsea Thayer Wayne
3988,808,2502,Billy Ray
3989,808,2503,Bill Ray
3990,809,2506,Colonel Sharki
3991,809,2505,Chief Insp. Charles Dreyfus
3992,809,789,Sir Charles Litton
3993,809,1812,Insp. Jacques Clouseau
3994,809,2504,Lady Claudine Litton
3995,810,1544,Elizabeth
3996,810,2507,Drop Dead Fred
3997,810,2508,Polly
3998,810,369,Charles
3999,810,2509,Janie
4000,811,2511,Alan Hippy Carnes
4001,811,494,Lt. Coffey
4002,811,2510,Catfish De Vries
4003,811,68,Bud Brigman
4004,811,703,Lindsey Brigman
4005,812,2512,Stevie Wayne
4006,812,1189,Elizabeth Solley
4007,812,2513,Kathy Williams
4008,812,2514,Mr. Machen
4009,812,2515,Nick Castle
4010,813,1990,President
4011,813,1010,Snake Plissken
4012,813,2516,Hauk
4013,813,1587,Cabbie
4014,813,1146,The Duke
4015,814,2520,Terry Fisher
4016,814,2519,R. William Bill Neill
4017,814,2518,Chris
4018,814,2517,Dr. George Waggner
4019,814,2478,Karen White
4020,815,2521,Cesar Soubeyran dit Le Papet
4021,815,1520,Jean de Florette
4022,815,965,Ugolin
4023,815,2522,Aimee Cadoret
4024,815,2523,Baptistine
4025,816,2524,Bernard Olivier
4026,816,965,Ugolin
4027,816,2523,Baptistine
4028,816,2521,Cesar Soubeyran dit Le Papet
4029,816,1670,Manon
4030,817,1902,Judy Benjamin
4031,817,2525,Capt. Doreen Lewis
4032,817,605,Henrí Trémont
4033,817,2526,Col. Clay Thornbush
4034,817,2527,Teddy Benjamin
4035,818,2450,King Arthur
4036,818,1002,Second Swallow-Savvy Guard
4037,818,557,Dead Collector
4038,818,2451,Patsy
4039,818,2528,Denniss Mother
4040,819,2532,Piglet
4041,819,2531,Eigil Vesti
4042,819,2533,
4043,819,2529,Montgomery Monti Ward
4044,819,2530,Jürgen Anger
4045,820,1806,Gromit
4046,820,1803,Wallace
4047,821,1520,Arnaud de Tihl
4048,821,2534,Bertrande de Rols
4049,821,2535,Uncle Pierre Guerre
4050,821,2536,Martin Guerre
4051,821,2537,Catherine Boëre
4052,822,2538,Roy Martin
4053,822,2539,Police Sgt. Marty Brennan
4054,822,2540,Police Capt. Breen
4055,822,2541,Paul Reeves
4056,822,2542,Police Sgt. Chuck Jones
4057,823,2033,Rick Coyle
4058,823,2544,Ann Martin
4059,823,2234,Fantail
4060,823,2543,Joe Sullivan
4061,823,2429,Pat Regan
4062,824,2543,Dennis OBrien - aka Vannie Harrigan
4063,824,2545,The Schemer
4064,824,2546,Tony Genaro - aka Tony Galvani
4065,824,2547,Evangeline - Club Photographer
4066,824,2548,Mary Genaro
4067,825,2549,Oskar Matzerath
4068,825,2550,Alfred Matzerath
4069,825,2551,Agnes Matzerath
4070,825,2552,Maria Matzerath
4071,825,2553,Jan Bronski
4072,826,2557,13th Earl of Gurney
4073,826,2556,Toastmaster
4074,826,2092,Jack 14th Earl of Gurney
4075,826,2554,Bishop Lampton
4076,826,2555,Tucker
4077,827,2558,Janet
4078,827,1072,Uncle Ted
4079,827,2559,Brett
4080,827,2560,Sheriff Jenson
4081,827,2561,Flopsy
4082,828,2562,Chet MacGregor
4083,828,525,Lukas Hart III
4084,828,2563,Terry Manchester
4085,828,853,Bob Roberts
4086,828,683,Bugs Raplin
4087,829,239,Alfredo
4088,829,2564,Spaccafico
